MD5,Tactic_ID,Mitre_ID,Tactic,Hash,DATE
63d155f889e09272d85cfd9dfc266131,TA0002,T1129,Execution,8b53b519623b56ab746fdaf14d3eb402e6fa515cde2113a07f5a3b4050e98050,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0002,T1129,Execution,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0007,T1057,Discovery,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0007,T1016,Discovery,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0007,T1083,Discovery,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0007,T1012,Discovery,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0007,T1124,Discovery,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0007,T1082,Discovery,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0007,T1518,Discovery,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0005,T1036,Defense Evasion,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
e7718609577c6e34221b03de7e959a8c,TA0005,T1027,Defense Evasion,bdfd16dc53f5c63da0b68df71c6e61bad300e59fd5748991a6b6a3650f01f9a1,2020-08-19
c2c5751cdfdbe9fac44337d4cb6e74e4,TA0002,T1129,Execution,d5186efd8502a3a99a66729cb847d3f4be8937a3fec1c2655b6ea81f57a314f5,2020-08-19
a13e3e24b81e127da91a85fe32768acd,TA0002,T1064,Scripting,DA1FDA04D4149EBF93756BCEF758EB860D0791B0,2020-07-16
a13e3e24b81e127da91a85fe32768acd,TA0002,T1059,Execution,DA1FDA04D4149EBF93756BCEF758EB860D0791B0,2020-07-16
a13e3e24b81e127da91a85fe32768acd,TA0005,T1064,Scripting,DA1FDA04D4149EBF93756BCEF758EB860D0791B0,2020-07-16
a13e3e24b81e127da91a85fe32768acd,TA0005,T1055,Defense Evasion,DA1FDA04D4149EBF93756BCEF758EB860D0791B0,2020-07-16
a13e3e24b81e127da91a85fe32768acd,TA0004,T1055,Defense Evasion,DA1FDA04D4149EBF93756BCEF758EB860D0791B0,2020-07-16
29e273fcfee8c5a90f4de6214a0fde87,TA0002,T1129,Execution,588a298b51921f4ee8f6fb7ec837f80039328afe,2020-06-23
29e273fcfee8c5a90f4de6214a0fde87,TA0009,T1005,Collection,588a298b51921f4ee8f6fb7ec837f80039328afe,2020-06-23
29e273fcfee8c5a90f4de6214a0fde87,TA0007,T1124,Discovery,588a298b51921f4ee8f6fb7ec837f80039328afe,2020-06-23
29e273fcfee8c5a90f4de6214a0fde87,TA0007,T1497.003,Discovery,588a298b51921f4ee8f6fb7ec837f80039328afe,2020-06-23
29e273fcfee8c5a90f4de6214a0fde87,TA0005,T1036,Defense Evasion,588a298b51921f4ee8f6fb7ec837f80039328afe,2020-06-23
29e273fcfee8c5a90f4de6214a0fde87,TA0005,T1027.005,Defense Evasion,588a298b51921f4ee8f6fb7ec837f80039328afe,2020-06-23
29e273fcfee8c5a90f4de6214a0fde87,TA0005,T1027,Defense Evasion,588a298b51921f4ee8f6fb7ec837f80039328afe,2020-06-23
29e273fcfee8c5a90f4de6214a0fde87,TA0005,T1497.003,Discovery,588a298b51921f4ee8f6fb7ec837f80039328afe,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0002,T1129,Execution,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0002,T1059,Execution,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0007,T1057,Discovery,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0007,T1083,Discovery,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0007,T1497,Discovery,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0007,T1518.001,Discovery,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0007,T1082,Discovery,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0011,T1071,Command and Control,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0011,T1573,Command and Control,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0005,T1027.005,Defense Evasion,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0005,T1497,Discovery,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0005,T1027,Defense Evasion,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0003,T1547.001,Privilege Escalation,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
64b59c0b9ca32d9427619161e3cf8a6c,TA0004,T1547.001,Privilege Escalation,03138278b603bc120b2cba001a8adb0b2d7d82ea,2020-06-23
86685ec8c3c717aa2a9702e2c9dec379,TA0002,T1129,Execution,29ddf9baad018518060814a03d424f4e08a0e914,2020-06-23
86685ec8c3c717aa2a9702e2c9dec379,TA0007,T1124,Discovery,29ddf9baad018518060814a03d424f4e08a0e914,2020-06-23
86685ec8c3c717aa2a9702e2c9dec379,TA0007,T1082,Discovery,29ddf9baad018518060814a03d424f4e08a0e914,2020-06-23
86685ec8c3c717aa2a9702e2c9dec379,TA0007,T1497.003,Discovery,29ddf9baad018518060814a03d424f4e08a0e914,2020-06-23
86685ec8c3c717aa2a9702e2c9dec379,TA0005,T1036,Defense Evasion,29ddf9baad018518060814a03d424f4e08a0e914,2020-06-23
86685ec8c3c717aa2a9702e2c9dec379,TA0005,T1027.005,Defense Evasion,29ddf9baad018518060814a03d424f4e08a0e914,2020-06-23
86685ec8c3c717aa2a9702e2c9dec379,TA0005,T1027,Defense Evasion,29ddf9baad018518060814a03d424f4e08a0e914,2020-06-23
86685ec8c3c717aa2a9702e2c9dec379,TA0005,T1497.003,Discovery,29ddf9baad018518060814a03d424f4e08a0e914,2020-06-23
778a7ed1aa3ce2d8eb719765cac3c166,TA0002,T1129,Execution,8c6d92becc487dc0043e446f99f165b06af36d72,2020-06-23
778a7ed1aa3ce2d8eb719765cac3c166,TA0007,T1124,Discovery,8c6d92becc487dc0043e446f99f165b06af36d72,2020-06-23
778a7ed1aa3ce2d8eb719765cac3c166,TA0007,T1082,Discovery,8c6d92becc487dc0043e446f99f165b06af36d72,2020-06-23
778a7ed1aa3ce2d8eb719765cac3c166,TA0007,T1497.003,Discovery,8c6d92becc487dc0043e446f99f165b06af36d72,2020-06-23
778a7ed1aa3ce2d8eb719765cac3c166,TA0005,T1036,Defense Evasion,8c6d92becc487dc0043e446f99f165b06af36d72,2020-06-23
778a7ed1aa3ce2d8eb719765cac3c166,TA0005,T1027.005,Defense Evasion,8c6d92becc487dc0043e446f99f165b06af36d72,2020-06-23
778a7ed1aa3ce2d8eb719765cac3c166,TA0005,T1027,Defense Evasion,8c6d92becc487dc0043e446f99f165b06af36d72,2020-06-23
778a7ed1aa3ce2d8eb719765cac3c166,TA0005,T1497.003,Discovery,8c6d92becc487dc0043e446f99f165b06af36d72,2020-06-23
a8b6ec51ed88c0329fd3329cb615bbc9,TA0002,T1129,Execution,f744f5f97ace1a4862e764971449c28c4b880e8f,2020-06-23
a8b6ec51ed88c0329fd3329cb615bbc9,TA0007,T1083,Discovery,f744f5f97ace1a4862e764971449c28c4b880e8f,2020-06-23
a8b6ec51ed88c0329fd3329cb615bbc9,TA0007,T1082,Discovery,f744f5f97ace1a4862e764971449c28c4b880e8f,2020-06-23
a8b6ec51ed88c0329fd3329cb615bbc9,TA0007,T1497.003,Discovery,f744f5f97ace1a4862e764971449c28c4b880e8f,2020-06-23
a8b6ec51ed88c0329fd3329cb615bbc9,TA0005,T1036,Defense Evasion,f744f5f97ace1a4862e764971449c28c4b880e8f,2020-06-23
a8b6ec51ed88c0329fd3329cb615bbc9,TA0005,T1027.005,Defense Evasion,f744f5f97ace1a4862e764971449c28c4b880e8f,2020-06-23
a8b6ec51ed88c0329fd3329cb615bbc9,TA0005,T1027,Defense Evasion,f744f5f97ace1a4862e764971449c28c4b880e8f,2020-06-23
a8b6ec51ed88c0329fd3329cb615bbc9,TA0005,T1497.003,Discovery,f744f5f97ace1a4862e764971449c28c4b880e8f,2020-06-23
117fa0b8b8b965680c7b630c6e2bf01d,TA0002,T1129,Execution,7202fea74865e085104f839574cd150613fbcf99,2020-06-23
117fa0b8b8b965680c7b630c6e2bf01d,TA0007,T1083,Discovery,7202fea74865e085104f839574cd150613fbcf99,2020-06-23
117fa0b8b8b965680c7b630c6e2bf01d,TA0007,T1082,Discovery,7202fea74865e085104f839574cd150613fbcf99,2020-06-23
117fa0b8b8b965680c7b630c6e2bf01d,TA0007,T1497.003,Discovery,7202fea74865e085104f839574cd150613fbcf99,2020-06-23
117fa0b8b8b965680c7b630c6e2bf01d,TA0005,T1036,Defense Evasion,7202fea74865e085104f839574cd150613fbcf99,2020-06-23
117fa0b8b8b965680c7b630c6e2bf01d,TA0005,T1027.005,Defense Evasion,7202fea74865e085104f839574cd150613fbcf99,2020-06-23
117fa0b8b8b965680c7b630c6e2bf01d,TA0005,T1027,Defense Evasion,7202fea74865e085104f839574cd150613fbcf99,2020-06-23
117fa0b8b8b965680c7b630c6e2bf01d,TA0005,T1497.003,Discovery,7202fea74865e085104f839574cd150613fbcf99,2020-06-23
ef118025c43889f0fb9d5c816e815981,TA0002,T1129,Execution,e211559f3dfc6db100958b8c12e20f064111f26a,2020-06-23
ef118025c43889f0fb9d5c816e815981,TA0002,T1059,Execution,e211559f3dfc6db100958b8c12e20f064111f26a,2020-06-23
ef118025c43889f0fb9d5c816e815981,TA0007,T1083,Discovery,e211559f3dfc6db100958b8c12e20f064111f26a,2020-06-23
ef118025c43889f0fb9d5c816e815981,TA0007,T1082,Discovery,e211559f3dfc6db100958b8c12e20f064111f26a,2020-06-23
ef118025c43889f0fb9d5c816e815981,TA0007,T1497.003,Discovery,e211559f3dfc6db100958b8c12e20f064111f26a,2020-06-23
ef118025c43889f0fb9d5c816e815981,TA0005,T1036,Defense Evasion,e211559f3dfc6db100958b8c12e20f064111f26a,2020-06-23
ef118025c43889f0fb9d5c816e815981,TA0005,T1027.005,Defense Evasion,e211559f3dfc6db100958b8c12e20f064111f26a,2020-06-23
ef118025c43889f0fb9d5c816e815981,TA0005,T1027,Defense Evasion,e211559f3dfc6db100958b8c12e20f064111f26a,2020-06-23
ef118025c43889f0fb9d5c816e815981,TA0005,T1497.003,Discovery,e211559f3dfc6db100958b8c12e20f064111f26a,2020-06-23
28ef91c65dc459592d02a198b0a446f0,TA0002,T1129,Execution,49379896fa096f523e55f8daf1db00cf262852da,2020-06-23
28ef91c65dc459592d02a198b0a446f0,TA0002,T1059,Execution,49379896fa096f523e55f8daf1db00cf262852da,2020-06-23
28ef91c65dc459592d02a198b0a446f0,TA0007,T1083,Discovery,49379896fa096f523e55f8daf1db00cf262852da,2020-06-23
28ef91c65dc459592d02a198b0a446f0,TA0007,T1082,Discovery,49379896fa096f523e55f8daf1db00cf262852da,2020-06-23
28ef91c65dc459592d02a198b0a446f0,TA0007,T1497.003,Discovery,49379896fa096f523e55f8daf1db00cf262852da,2020-06-23
28ef91c65dc459592d02a198b0a446f0,TA0005,T1036,Defense Evasion,49379896fa096f523e55f8daf1db00cf262852da,2020-06-23
28ef91c65dc459592d02a198b0a446f0,TA0005,T1027.005,Defense Evasion,49379896fa096f523e55f8daf1db00cf262852da,2020-06-23
28ef91c65dc459592d02a198b0a446f0,TA0005,T1027,Defense Evasion,49379896fa096f523e55f8daf1db00cf262852da,2020-06-23
28ef91c65dc459592d02a198b0a446f0,TA0005,T1497.003,Discovery,49379896fa096f523e55f8daf1db00cf262852da,2020-06-23
f1c263545ccb99b70696083187188a5b,TA0002,T1129,Execution,84f3437bbccb514d639c0a6134298261aefb457e,2020-06-23
f1c263545ccb99b70696083187188a5b,TA0002,T1059,Execution,84f3437bbccb514d639c0a6134298261aefb457e,2020-06-23
f1c263545ccb99b70696083187188a5b,TA0007,T1083,Discovery,84f3437bbccb514d639c0a6134298261aefb457e,2020-06-23
f1c263545ccb99b70696083187188a5b,TA0007,T1082,Discovery,84f3437bbccb514d639c0a6134298261aefb457e,2020-06-23
f1c263545ccb99b70696083187188a5b,TA0007,T1497.003,Discovery,84f3437bbccb514d639c0a6134298261aefb457e,2020-06-23
f1c263545ccb99b70696083187188a5b,TA0005,T1036,Defense Evasion,84f3437bbccb514d639c0a6134298261aefb457e,2020-06-23
f1c263545ccb99b70696083187188a5b,TA0005,T1027.005,Defense Evasion,84f3437bbccb514d639c0a6134298261aefb457e,2020-06-23
f1c263545ccb99b70696083187188a5b,TA0005,T1027,Defense Evasion,84f3437bbccb514d639c0a6134298261aefb457e,2020-06-23
f1c263545ccb99b70696083187188a5b,TA0005,T1497.003,Discovery,84f3437bbccb514d639c0a6134298261aefb457e,2020-06-23
db590ea77a92ae6435e2ec954d065ed4,TA0002,T1129,Execution,ef0c0ef95b1542184a6a1f4d1f4ece583046ba0a,2020-06-23
db590ea77a92ae6435e2ec954d065ed4,TA0002,T1059,Execution,ef0c0ef95b1542184a6a1f4d1f4ece583046ba0a,2020-06-23
db590ea77a92ae6435e2ec954d065ed4,TA0007,T1083,Discovery,ef0c0ef95b1542184a6a1f4d1f4ece583046ba0a,2020-06-23
db590ea77a92ae6435e2ec954d065ed4,TA0007,T1082,Discovery,ef0c0ef95b1542184a6a1f4d1f4ece583046ba0a,2020-06-23
db590ea77a92ae6435e2ec954d065ed4,TA0007,T1497.003,Discovery,ef0c0ef95b1542184a6a1f4d1f4ece583046ba0a,2020-06-23
db590ea77a92ae6435e2ec954d065ed4,TA0005,T1036,Defense Evasion,ef0c0ef95b1542184a6a1f4d1f4ece583046ba0a,2020-06-23
db590ea77a92ae6435e2ec954d065ed4,TA0005,T1027.005,Defense Evasion,ef0c0ef95b1542184a6a1f4d1f4ece583046ba0a,2020-06-23
db590ea77a92ae6435e2ec954d065ed4,TA0005,T1027,Defense Evasion,ef0c0ef95b1542184a6a1f4d1f4ece583046ba0a,2020-06-23
db590ea77a92ae6435e2ec954d065ed4,TA0005,T1497.003,Discovery,ef0c0ef95b1542184a6a1f4d1f4ece583046ba0a,2020-06-23
4b66ddd221cb47869808eb96c0cbadbb,TA0002,T1129,Execution,0faf5540bcb8782dd70bcb31f3aa9baf7e65a043,2020-06-23
4b66ddd221cb47869808eb96c0cbadbb,TA0007,T1082,Discovery,0faf5540bcb8782dd70bcb31f3aa9baf7e65a043,2020-06-23
4b66ddd221cb47869808eb96c0cbadbb,TA0007,T1497.003,Discovery,0faf5540bcb8782dd70bcb31f3aa9baf7e65a043,2020-06-23
4b66ddd221cb47869808eb96c0cbadbb,TA0005,T1036,Defense Evasion,0faf5540bcb8782dd70bcb31f3aa9baf7e65a043,2020-06-23
4b66ddd221cb47869808eb96c0cbadbb,TA0005,T1497.003,Discovery,0faf5540bcb8782dd70bcb31f3aa9baf7e65a043,2020-06-23
7f035be4590a624a9dc816176af942da,TA0002,T1129,Execution,5692a8fb1e5c1f0802c8e552dd043087e2914aa7,2020-06-23
7f035be4590a624a9dc816176af942da,TA0002,T1059,Execution,5692a8fb1e5c1f0802c8e552dd043087e2914aa7,2020-06-23
7f035be4590a624a9dc816176af942da,TA0007,T1083,Discovery,5692a8fb1e5c1f0802c8e552dd043087e2914aa7,2020-06-23
7f035be4590a624a9dc816176af942da,TA0007,T1082,Discovery,5692a8fb1e5c1f0802c8e552dd043087e2914aa7,2020-06-23
7f035be4590a624a9dc816176af942da,TA0007,T1497.003,Discovery,5692a8fb1e5c1f0802c8e552dd043087e2914aa7,2020-06-23
7f035be4590a624a9dc816176af942da,TA0005,T1036,Defense Evasion,5692a8fb1e5c1f0802c8e552dd043087e2914aa7,2020-06-23
7f035be4590a624a9dc816176af942da,TA0005,T1027.005,Defense Evasion,5692a8fb1e5c1f0802c8e552dd043087e2914aa7,2020-06-23
7f035be4590a624a9dc816176af942da,TA0005,T1027,Defense Evasion,5692a8fb1e5c1f0802c8e552dd043087e2914aa7,2020-06-23
7f035be4590a624a9dc816176af942da,TA0005,T1497.003,Discovery,5692a8fb1e5c1f0802c8e552dd043087e2914aa7,2020-06-23
1bad6702b4a40e4e48be86e7d0e8b17b,TA0002,T1129,Execution,b5e134bc58f8eda4efd99a45628eb433c4bcbc19,2020-06-23
1bad6702b4a40e4e48be86e7d0e8b17b,TA0002,T1059,Execution,b5e134bc58f8eda4efd99a45628eb433c4bcbc19,2020-06-23
1bad6702b4a40e4e48be86e7d0e8b17b,TA0007,T1083,Discovery,b5e134bc58f8eda4efd99a45628eb433c4bcbc19,2020-06-23
1bad6702b4a40e4e48be86e7d0e8b17b,TA0007,T1082,Discovery,b5e134bc58f8eda4efd99a45628eb433c4bcbc19,2020-06-23
1bad6702b4a40e4e48be86e7d0e8b17b,TA0007,T1497.003,Discovery,b5e134bc58f8eda4efd99a45628eb433c4bcbc19,2020-06-23
1bad6702b4a40e4e48be86e7d0e8b17b,TA0005,T1036,Defense Evasion,b5e134bc58f8eda4efd99a45628eb433c4bcbc19,2020-06-23
1bad6702b4a40e4e48be86e7d0e8b17b,TA0005,T1027.005,Defense Evasion,b5e134bc58f8eda4efd99a45628eb433c4bcbc19,2020-06-23
1bad6702b4a40e4e48be86e7d0e8b17b,TA0005,T1027,Defense Evasion,b5e134bc58f8eda4efd99a45628eb433c4bcbc19,2020-06-23
1bad6702b4a40e4e48be86e7d0e8b17b,TA0005,T1497.003,Discovery,b5e134bc58f8eda4efd99a45628eb433c4bcbc19,2020-06-23
0856655351acffa1ee459eeeaf164756,TA0002,T1129,Execution,fe0f8a37887c8f8fb5eb3e8252a8df395b3e66e7,2020-06-23
0856655351acffa1ee459eeeaf164756,TA0002,T1059,Execution,fe0f8a37887c8f8fb5eb3e8252a8df395b3e66e7,2020-06-23
0856655351acffa1ee459eeeaf164756,TA0007,T1083,Discovery,fe0f8a37887c8f8fb5eb3e8252a8df395b3e66e7,2020-06-23
0856655351acffa1ee459eeeaf164756,TA0007,T1082,Discovery,fe0f8a37887c8f8fb5eb3e8252a8df395b3e66e7,2020-06-23
0856655351acffa1ee459eeeaf164756,TA0007,T1497.003,Discovery,fe0f8a37887c8f8fb5eb3e8252a8df395b3e66e7,2020-06-23
0856655351acffa1ee459eeeaf164756,TA0005,T1036,Defense Evasion,fe0f8a37887c8f8fb5eb3e8252a8df395b3e66e7,2020-06-23
0856655351acffa1ee459eeeaf164756,TA0005,T1027.005,Defense Evasion,fe0f8a37887c8f8fb5eb3e8252a8df395b3e66e7,2020-06-23
0856655351acffa1ee459eeeaf164756,TA0005,T1027,Defense Evasion,fe0f8a37887c8f8fb5eb3e8252a8df395b3e66e7,2020-06-23
0856655351acffa1ee459eeeaf164756,TA0005,T1497.003,Discovery,fe0f8a37887c8f8fb5eb3e8252a8df395b3e66e7,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0007,T1082,Discovery,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0007,T1083,Discovery,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0007,T1497,Discovery,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0007,T1497.003,Discovery,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0007,T1018,Discovery,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0011,T1095,Command and Control,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0011,T1071,Command and Control,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0011,T1573,Command and Control,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0005,T1055,Defense Evasion,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0005,T1027.005,Defense Evasion,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0005,T1027,Defense Evasion,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0005,T1218.011,Defense Evasion,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0005,T1497,Discovery,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0005,T1497.003,Discovery,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0005,T1036,Defense Evasion,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0004,T1055,Defense Evasion,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
b578ccf307d55d3267f98349e20ecff1,TA0002,T1129,Execution,b233b56cd9a11a273df389b98431f1deb8ab7e12,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0009,T1005,Collection,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0007,T1497.001,Discovery,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0007,T1033,Discovery,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0007,T1087.001,Discovery,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0007,T1016,Discovery,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0007,T1083,Discovery,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0007,T1497.003,Discovery,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0007,T1082,Discovery,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0005,T1497.001,Discovery,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0005,T1027.005,Defense Evasion,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0005,T1027,Defense Evasion,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0005,T1497.003,Discovery,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0005,T1134,Defense Evasion,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0002,T1129,Execution,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
e1068cacba806002b1cba6ebfb35e4f4,TA0004,T1134,Defense Evasion,78925505b266e973ad7b5ec5b28c0f77cd65a628,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0007,T1033,Discovery,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0007,T1083,Discovery,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0007,T1497,Discovery,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0007,T1087,Discovery,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0007,T1497.003,Discovery,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0007,T1124,Discovery,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0007,T1082,Discovery,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0011,T1573,Command and Control,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0011,T1071,Command and Control,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0005,T1027.005,Defense Evasion,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0005,T1027,Defense Evasion,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0005,T1497,Discovery,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0005,T1222,Defense Evasion,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0005,T1497.003,Discovery,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0009,T1005,Collection,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
d2de01858417fa3b580b3a95857847d5,TA0002,T1129,Execution,2c879a1d4b6334c59ac5f11c2038d273d334befe,2020-06-23
96071956d4890aebea14ecd8015617cc,TA0007,T1040,Discovery,04d70bb249206a006f83db39bbe49ff6e520ea329e5fbb9c758d426b1c8dec30,2020-02-14
96071956d4890aebea14ecd8015617cc,TA0006,T1040,Discovery,04d70bb249206a006f83db39bbe49ff6e520ea329e5fbb9c758d426b1c8dec30,2020-02-14
688890ddbf532a4de7c83a58e6aa594f,TA0003,T1547.001,Privilege Escalation,1ea6b3e99bbb67719c56ad07f5a12501855068a4a866f92db8dcdefaffa48a39,2020-02-14
688890ddbf532a4de7c83a58e6aa594f,TA0007,T1082,Discovery,1ea6b3e99bbb67719c56ad07f5a12501855068a4a866f92db8dcdefaffa48a39,2020-02-14
688890ddbf532a4de7c83a58e6aa594f,TA0007,T1016,Discovery,1ea6b3e99bbb67719c56ad07f5a12501855068a4a866f92db8dcdefaffa48a39,2020-02-14
